trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merch_zipcode,is_fraud
2025-07-11 15:13:05,4134724496996686,merchant_4965,grocery_pos,855.67,Robert,Davis,F,1958 Pine St,City_42,GA,27241,48.1644,-73.9341,89752,Doctor,1960-07-17,00002d189f22777b52261ce5168e2194,1752246785,43.8959,-114.2398,22941,0
2025-07-04 11:46:34,8072761656569161,merchant_3275,misc_net,958.83,Amy,Miller,M,4392 Oak St,City_70,TX,59922,46.3686,-108.0361,164667,Designer,1967-12-13,00002ddf2f063c20e7e0ce2b6228a1cb,1751629594,32.2588,-81.1462,81129,0
2025-07-04 19:56:00,8086767924631033,merchant_8790,misc_net,876.91,Amy,Davis,F,922 Oak St,City_79,MI,35562,26.5582,-78.3006,11625,Designer,1997-01-05,00001f8283a4f737fbe264ab7e331222,1751658960,42.9906,-108.0629,15030,0
2025-07-04 09:23:23,9252475914034000,merchant_9270,entertainment,906.55,Lisa,Miller,F,3313 Main St,City_86,IL,50882,28.2545,-72.3289,415630,Developer,1978-05-17,00001624faed3e094c6f772284d45553,1751621003,28.4873,-81.6322,89764,0
2025-06-16 20:09:12,8602085252993552,merchant_4837,gas_transport,78.09,Emma,Miller,M,931 Main St,City_93,NY,30970,40.1272,-75.6677,118745,Manager,1989-08-22,000010e12681888edf43f0952ad5c8a4,1750104552,35.9611,-93.7918,62544,0
2025-06-23 15:00:24,8041251948438529,merchant_6927,misc_net,1837.86,Sarah,Johnson,M,1463 Cedar St,City_32,MI,84370,35.7354,-109.3071,49988,Artist,1963-08-14,00000e781991cb2028a853bb96e610d9,1750690824,46.7726,-96.0962,49344,1
2025-07-04 11:08:57,8565709134567066,merchant_9183,grocery_pos,286.15,David,Davis,F,9909 Pine St,City_44,TX,17784,35.2467,-101.5847,399160,Developer,1957-05-01,000013bea042715e245302d33101f813,1751627337,25.3921,-102.6951,17173,0
2025-06-28 06:04:54,9429229871415196,merchant_5032,misc_net,720.69,Jane,Davis,F,7425 Oak St,City_74,TX,72226,42.9084,-118.3774,179689,Artist,2000-12-09,0000259c43d2e53498cded255d725437,1751090694,31.136,-103.3239,77800,0
2025-06-30 19:14:43,7562221235026148,merchant_5295,entertainment,624.14,Sarah,Johnson,M,167 Elm St,City_72,NY,48153,35.7644,-123.0572,463830,Engineer,1971-08-17,00002a104563a28f52c71286141ddd31,1751310883,39.6581,-109.6642,54265,0
2025-07-09 17:30:44,8291105921896978,merchant_4243,grocery_net,889.27,David,Martinez,M,2211 Cedar St,City_39,FL,11347,44.7986,-69.6958,425924,Manager,1950-11-04,0000104e911d1e27fda7b78ea7ab317c,1752082244,34.7338,-110.6893,38908,0
2025-07-08 20:43:48,6250092915296966,merchant_3889,grocery_net,28.55,Emma,Smith,M,4167 Elm St,City_37,OH,43007,37.6285,-123.0545,176544,Doctor,1970-02-07,0000173623cc7404f082bbd710bc1513,1752007428,32.4355,-66.207,91944,0
2025-06-26 16:46:11,6375363052518445,merchant_3226,entertainment,713.8,Sarah,Miller,F,673 Main St,City_89,PA,53538,37.576,-79.7807,355952,Artist,1950-11-05,00001eff636b79f5b54e9adbc1e39627,1750956371,41.5686,-87.5147,51904,0
2025-06-25 06:15:10,4872736912745234,merchant_9105,grocery_pos,38.36,Chris,Williams,M,3210 Main St,City_90,GA,18215,38.3622,-83.181,138492,Manager,1951-04-16,0000132b39f548d7b5f65f5b9b08c5be,1750832110,34.0338,-124.0375,19307,0
2025-07-07 16:02:12,5127659617840053,merchant_3492,misc_pos,345.86,Amy,Martinez,M,1796 Oak St,City_25,PA,45742,38.7719,-119.1979,228832,Consultant,1981-09-17,000016b42b3b0ca274cc58437f77cb29,1751904132,35.4033,-96.9289,56306,0
2025-06-15 07:16:12,2481660549843155,merchant_2375,grocery_pos,741.97,Lisa,Miller,M,2482 Cedar St,City_80,GA,30164,40.5439,-112.7321,486915,Doctor,1955-07-17,000015e240d4846f3251de5f5c4afa84,1749971772,33.2881,-118.1808,16301,0
2025-06-15 12:40:23,8595154461979183,merchant_9970,entertainment,804.76,Emma,Jones,M,6444 Oak St,City_7,NY,36285,30.8161,-74.029,386895,Doctor,1995-01-16,00000c498506b9eaee0e1510c76c0760,1749991223,38.5121,-82.8062,51552,0
2025-06-21 07:49:04,3892806963403696,merchant_2185,grocery_pos,448.97,Emma,Rodriguez,M,5979 Cedar St,City_56,TX,98321,45.5979,-96.1246,495166,Teacher,1971-10-25,000017b940eb67d88674eab82510c3cc,1750492144,29.7373,-82.1348,31485,0
2025-06-23 03:35:22,1534115272281087,merchant_2889,entertainment,804.91,Jane,Williams,M,2334 Oak St,City_52,TX,63244,30.8319,-81.4849,443743,Artist,1976-01-15,00002969fc81102bde85583ed3417386,1750649722,36.7213,-81.1711,92055,0
2025-06-21 20:16:41,8560301154715203,merchant_4225,entertainment,863.14,Sarah,Garcia,M,7336 Elm St,City_84,TX,30656,46.0916,-85.0072,467289,Teacher,1990-12-06,00000574322dbaba5ad6152e22a0605d,1750537001,29.2955,-110.2334,79889,0
2025-06-27 12:56:52,1589808956192042,merchant_8344,misc_pos,482.8,Lisa,Davis,F,2530 Pine St,City_32,NY,43301,35.0848,-114.1927,44416,Engineer,1950-09-14,00001f8bd80f5e9dfaeb8995c0b56881,1751029012,46.4691,-111.2465,87637,0
2025-07-09 07:49:41,5212665490177499,merchant_7943,grocery_net,873.38,David,Johnson,F,4997 Main St,City_67,MI,45474,37.9519,-95.0644,498998,Doctor,1961-04-23,000026c97d66e3c2912097591a817405,1752047381,37.063,-89.0537,29733,0
2025-06-22 20:13:01,3798395499397387,merchant_7225,grocery_pos,206.31,Lisa,Garcia,M,5518 Main St,City_66,NC,64006,27.5696,-91.061,476848,Lawyer,1991-12-26,00002b3e40642263bd4c11db9183501d,1750623181,25.709,-89.4093,73133,0
2025-07-10 20:14:21,1705307314052163,merchant_4525,entertainment,534.66,Michael,Williams,M,5017 Cedar St,City_83,MI,58557,47.4303,-93.5077,400922,Analyst,1986-06-28,00001f994ab1286a3659b4e33411ca3d,1752178461,30.6672,-109.0393,70425,0
2025-06-27 21:59:36,1311443910487994,merchant_2966,misc_pos,267.39,John,Williams,F,9521 Cedar St,City_13,FL,17398,46.4869,-95.2643,6280,Engineer,1971-12-04,00002e1e718493580d69376a14966654,1751061576,47.442,-68.7523,65359,0
2025-06-18 15:34:45,8937130767528819,merchant_4093,grocery_pos,802.34,Sarah,Miller,F,2204 Oak St,City_94,FL,74726,37.2243,-102.71,378462,Manager,1998-02-16,00002655553beebdc39fc16e38283787,1750260885,27.6095,-115.3791,56159,0
2025-06-14 14:12:51,7383489847902755,merchant_3305,misc_net,162.2,Emma,Smith,F,5572 Main St,City_9,NY,73608,35.9365,-122.3095,311368,Analyst,1984-07-04,000029fb7c8ae647905b6baa6281c1b8,1749910371,33.6923,-94.5943,79783,0
2025-06-28 16:15:37,4885379414805414,merchant_2771,grocery_net,657.87,Robert,Martinez,F,3000 Oak St,City_60,OH,37420,48.3915,-85.6031,352479,Analyst,1954-07-19,0000097b1a6ac87ac86a96e861f33610,1751127337,39.9994,-83.7565,92077,0
2025-06-27 22:12:22,5353675040550805,merchant_4113,entertainment,829.05,Chris,Davis,F,5819 Pine St,City_74,GA,95971,29.7744,-99.9686,383974,Developer,1975-07-07,000027cf2ddcfd30a8360bf092b795e2,1751062342,34.017,-82.3449,32744,0
2025-07-11 13:23:57,4544990803434070,merchant_9448,misc_net,967.84,Jane,Brown,F,7196 Cedar St,City_33,PA,74908,35.18,-104.5208,157189,Doctor,1993-01-06,00000f3bd3805bf45245186feab745db,1752240237,36.2428,-102.3021,27741,0
2025-06-17 12:53:36,7275445949570726,merchant_1175,entertainment,1789.47,John,Garcia,F,6331 Oak St,City_12,NY,34446,37.998,-84.8862,68322,Lawyer,1972-09-18,00002e2665d44fa099d10d1c0b2a6ed6,1750164816,33.5297,-123.8859,77250,1
2025-07-11 18:49:12,4784622209220228,merchant_7055,grocery_pos,1948.67,Robert,Smith,M,8356 Oak St,City_79,TX,81257,41.4157,-102.7472,231648,Manager,1985-06-26,00001a590134ea1acefe1e3976406646,1752259752,48.5368,-120.9992,21321,1
2025-07-09 14:35:14,8102782532830183,merchant_5445,entertainment,476.41,John,Johnson,F,6530 Pine St,City_80,NY,25854,42.709,-117.7022,56853,Analyst,1987-08-10,00002540f8b79dd16ab3b4e5576602ac,1752071714,32.0879,-115.5188,19437,0
2025-06-17 12:25:28,7687542909197103,merchant_7434,misc_pos,540.24,Chris,Smith,M,7454 Pine St,City_11,CA,33994,42.6583,-79.739,365298,Manager,1995-03-22,000023217824759e7bb8b19d9bf00b4d,1750163128,46.3706,-93.3488,81258,0
2025-06-15 20:55:26,9442216329294101,merchant_4424,grocery_net,326.1,David,Miller,M,1019 Pine St,City_23,OH,12466,28.1111,-68.2719,27780,Designer,1967-03-22,00002dd022ef746539f4c8719ca27b59,1750020926,39.5828,-106.1435,73089,0
2025-07-12 12:08:40,1770361303441932,merchant_3080,grocery_pos,844.3,Jane,Martinez,F,8637 Oak St,City_25,MI,18599,45.4433,-76.8538,175050,Doctor,1985-07-20,00000aadd3ee6544fe2739e844c5f536,1752322120,36.5479,-112.0626,67879,0
2025-07-03 13:46:41,2400435886129781,merchant_4563,misc_net,633.73,David,Williams,M,8477 Elm St,City_37,NC,18426,25.1292,-69.4702,75941,Designer,1970-02-20,00002b916ca292c04e7a59f11ec87daa,1751550401,40.0399,-67.2854,71853,0
2025-07-05 20:36:07,7755054207509617,merchant_8692,gas_transport,683.19,Chris,Brown,F,4729 Oak St,City_63,MI,51703,45.5986,-100.5016,85016,Teacher,1961-06-24,00002a3690666c32c8eead4208d16d90,1751747767,30.9368,-79.9196,66457,0
2025-06-14 23:35:26,3462816192024338,merchant_8404,misc_net,371.08,Amy,Miller,M,748 Main St,City_79,MI,14016,48.8258,-67.2592,330514,Developer,1951-05-02,0000063bf08aea8ed9a80cdc023a88e3,1749944126,34.4042,-121.7165,69099,0
2025-06-15 19:30:09,5385612552048167,merchant_6394,grocery_pos,935.61,Emma,Johnson,M,7349 Main St,City_78,FL,66291,25.2143,-113.2978,451795,Engineer,1997-01-18,00000cc45b2b622f1432a609ca29c34d,1750015809,47.4704,-78.9401,51124,1
2025-06-29 00:43:03,4884608542984754,merchant_8015,grocery_net,491.35,Amy,Johnson,M,9956 Pine St,City_26,PA,98267,26.7924,-69.5313,294217,Engineer,1954-02-02,0000069d2f4938b9c2be59c3d2f39678,1751157783,38.7406,-68.9308,17407,0
2025-07-04 10:11:25,3870487607256005,merchant_6918,misc_pos,953.57,Amy,Smith,M,7617 Pine St,City_55,GA,91398,42.1811,-69.1413,104366,Doctor,1980-09-26,00001b8e0484d6e2868fd64e08afcc32,1751623885,27.0394,-104.0456,95576,0
2025-07-01 00:25:46,3090485790491704,merchant_8318,gas_transport,724.41,Lisa,Smith,F,6577 Cedar St,City_99,FL,62809,33.9203,-110.079,108834,Consultant,1985-03-07,0000071e37ac420c859c085ee544c543,1751329546,31.2547,-114.959,69595,0
2025-06-16 16:55:36,4060166958654281,merchant_9458,misc_pos,189.11,Jane,Williams,F,5083 Elm St,City_19,GA,57625,40.3882,-95.315,447066,Engineer,1985-04-09,00001901fddf46335c9d0093579d3891,1750092936,33.8542,-120.2813,57922,0
2025-07-02 14:03:04,1463356303206328,merchant_5607,misc_pos,878.05,Robert,Davis,M,4823 Main St,City_94,NY,70230,31.5394,-118.8045,139547,Analyst,1972-10-01,000027ff8e39219ea80d95f47bc037e9,1751464984,41.034,-71.3962,31271,0
2025-06-27 12:32:51,2017937499156162,merchant_9988,misc_net,351.94,Chris,Brown,F,2048 Oak St,City_30,GA,11105,41.9852,-114.104,254018,Teacher,1977-03-12,00002fa108aaca0d683fd62f779c0f16,1751027571,43.9332,-118.0127,45779,0
2025-07-12 08:58:06,9970720596465145,merchant_1165,grocery_pos,661.42,Amy,Johnson,M,102 Oak St,City_75,CA,19453,46.6993,-98.3861,273038,Developer,1966-03-08,00001ff268e7631588f0ad6dd0b96778,1752310686,37.3519,-111.6199,61429,0
2025-06-18 19:34:50,1749100234318799,merchant_5976,grocery_pos,33.47,Jane,Williams,F,7933 Cedar St,City_76,OH,52550,27.7649,-116.6491,182937,Engineer,1974-11-03,00000fd757d48e0dcc65e9294ba5b069,1750275290,33.2169,-103.0763,75367,0
2025-07-14 04:52:09,9123007089164291,merchant_5369,grocery_pos,160.16,Sarah,Miller,M,3959 Cedar St,City_93,NY,96798,42.9535,-67.1372,327521,Engineer,1969-04-21,00001897c4f109186981406531fbad5f,1752468729,47.1053,-106.4344,82532,0
2025-06-17 02:04:10,9750833434996285,merchant_9581,misc_pos,441.6,Chris,Jones,F,739 Pine St,City_76,FL,76842,31.8091,-77.2756,163429,Manager,1974-02-26,000025b64312640af55e3f950456f986,1750125850,34.3405,-96.5543,24234,0
2025-07-08 05:41:51,1794112796555150,merchant_9321,misc_net,307.92,Robert,Williams,M,3937 Elm St,City_11,NY,32057,28.9336,-76.8996,143752,Manager,1953-11-23,0000250527cabad02f9d12396dd43ee7,1751953311,29.8187,-82.9945,28606,0
2025-07-07 10:22:58,6898757222699482,merchant_7513,grocery_net,898.63,Michael,Rodriguez,F,1614 Pine St,City_50,IL,21488,34.1077,-101.0326,252572,Doctor,1955-03-10,000013433ec44702ed44e41830f29ce0,1751883778,39.1875,-85.0345,76311,0
2025-07-08 05:16:44,2979945035239141,merchant_8875,grocery_net,666.67,Robert,Rodriguez,F,2562 Oak St,City_21,IL,23364,33.8431,-74.5064,447731,Manager,1959-02-06,00002cc37c5559756849b6014b470fd2,1751951804,25.2839,-124.2133,57114,0
2025-06-20 20:52:32,7583057131390971,merchant_6500,grocery_pos,478.13,Michael,Davis,F,7351 Elm St,City_59,IL,67038,38.4896,-124.6548,313352,Developer,1959-02-21,000017f15c54e2b4a53e9636dcec65cb,1750452752,45.2706,-78.5807,58361,0
2025-06-28 09:22:21,6714359714422859,merchant_4898,entertainment,601.96,Emma,Johnson,F,2835 Oak St,City_28,OH,35102,39.258,-107.5812,283241,Consultant,1963-10-05,00002742ea49aee76c7d9f3c5a5f943c,1751102541,29.7664,-103.0379,18214,0
2025-06-15 10:21:17,4279020250163447,merchant_3190,gas_transport,1230.7,Emma,Martinez,F,4436 Elm St,City_84,PA,11659,41.211,-95.0848,369407,Lawyer,1986-07-04,00001c7ddd1567242f8615002a4a5ea0,1749982877,32.8528,-113.4782,33411,1
2025-06-21 06:28:57,5499291464634368,merchant_6286,entertainment,139.59,Amy,Davis,F,3341 Cedar St,City_78,CA,65814,47.605,-121.0203,210431,Analyst,1997-06-26,000015d7e58cc637ecd9938067a1ad7a,1750487337,44.5327,-72.2619,74786,0
2025-06-13 22:05:11,6563439980158076,merchant_2989,gas_transport,785.9,John,Williams,F,3615 Oak St,City_13,NC,75020,47.0711,-102.0025,122239,Doctor,1976-12-24,00002884b39168e592a3e39208093ec7,1749852311,46.7098,-82.1906,60629,0
2025-06-15 18:18:26,9903756643368422,merchant_1393,grocery_pos,777.76,Chris,Brown,M,5781 Pine St,City_75,GA,91973,43.0709,-70.5288,363753,Manager,1965-03-24,00000faa392638bf7d456352d0c76363,1750011506,48.669,-92.6236,58323,0
2025-07-13 02:31:10,3986367527772420,merchant_9177,grocery_pos,17.08,Sarah,Brown,F,4974 Main St,City_70,MI,36460,48.406,-70.8585,13103,Teacher,1992-03-09,00001e42a7d2f16881c02a4dede580f4,1752373870,47.7623,-91.5337,81354,0
2025-07-07 23:27:50,1498049493822539,merchant_7608,grocery_pos,766.79,David,Williams,F,8581 Main St,City_91,IL,39729,44.249,-112.3317,21646,Engineer,1986-02-06,00001580e332daba87b71165d284a3a4,1751930870,38.7784,-118.2715,83157,0
2025-06-23 09:05:08,4820803103700457,merchant_5920,gas_transport,738.02,Michael,Williams,F,6631 Pine St,City_31,NC,92309,36.3625,-84.5172,403006,Doctor,1954-04-26,0000241a889b8ccdc58afb7025bbd249,1750669508,36.1801,-101.1624,55840,0
2025-07-01 10:57:46,6453606279436366,merchant_1960,gas_transport,210.28,Chris,Smith,F,2803 Pine St,City_44,NY,57459,25.4119,-72.8923,440802,Analyst,1953-06-13,00000ca8c24ab720b872a1e2d34c0a94,1751367466,34.4656,-121.3339,11277,0
2025-06-29 10:20:45,7344395073321664,merchant_8717,grocery_net,556.78,Chris,Garcia,F,7943 Oak St,City_40,IL,19738,39.8056,-119.2957,298628,Designer,1955-11-20,00001cd4ae4eb02c146d9942a818fe7b,1751192445,36.836,-82.0672,41595,0
2025-06-20 00:45:08,5190661065551247,merchant_2421,entertainment,57.82,Sarah,Williams,M,2570 Elm St,City_19,OH,60058,28.0558,-114.7329,124948,Manager,1968-05-05,00003086db5fdad68dcc273bfe72017c,1750380308,41.4894,-87.4488,36575,0
2025-06-18 02:32:51,6116667829497853,merchant_9419,misc_net,180.81,John,Miller,F,6903 Elm St,City_41,PA,32577,44.2304,-105.6483,78333,Consultant,1973-09-20,000013b972e48baea273ba25c5787090,1750213971,29.9508,-122.3066,53395,0
2025-06-14 20:50:09,1322797258593088,merchant_3026,misc_pos,703.08,Sarah,Williams,M,8261 Oak St,City_53,PA,65893,30.4358,-107.6689,328509,Doctor,1968-11-21,000011af7d2b2ba444a64be7f2d4c76a,1749934209,27.4763,-73.0021,80807,0
2025-07-04 11:40:07,3830735163527670,merchant_3976,entertainment,551.98,Michael,Davis,M,8257 Main St,City_92,OH,75047,43.8219,-104.0191,162398,Manager,1971-02-26,00000d0762744f1802721b4a5a263d4a,1751629207,25.0386,-111.5076,90092,0
2025-07-09 03:02:10,2387577872374896,merchant_4797,gas_transport,318.91,Michael,Brown,M,1631 Elm St,City_73,NY,14610,46.9579,-117.193,224818,Manager,1979-01-01,00001aa8bab56f59afef6efa398f71d1,1752030130,48.1857,-79.8491,26824,0
2025-07-09 10:38:16,1458582801315472,merchant_3158,grocery_pos,238.7,Robert,Williams,M,4986 Oak St,City_72,PA,66945,43.0478,-75.087,391844,Teacher,1950-05-04,00001bee0004f1bf35093a153b2f1fe3,1752057496,43.1224,-93.0446,87506,0
2025-07-02 14:14:52,2768962800044739,merchant_1916,misc_net,225.7,Lisa,Garcia,M,6224 Oak St,City_85,NY,37434,36.3495,-111.6672,426780,Artist,1982-10-04,000006f6cde7113fc2b2d985cffb5dbf,1751465692,32.4852,-73.0182,25887,0
2025-06-17 04:29:29,5017755332230122,merchant_7439,misc_net,146.27,Michael,Smith,M,5899 Elm St,City_88,OH,82601,28.0473,-72.0903,221426,Developer,1996-06-28,00002cdf10a40d0c8786494f3b1064ab,1750134569,45.7934,-108.9261,89351,0
2025-07-03 05:42:03,7838538522559873,merchant_6279,entertainment,359.79,Lisa,Davis,F,2907 Elm St,City_42,NY,68397,38.6894,-67.9338,195669,Engineer,1973-06-13,00001e7cb57c679d20b906481b9cdea9,1751521323,41.6543,-90.3522,95733,0
2025-07-08 11:27:48,1073110913133597,merchant_8426,entertainment,854.82,Michael,Johnson,M,1023 Oak St,City_75,GA,78506,31.0513,-93.2751,21412,Consultant,1986-10-27,0000245ca70a6f02638337692dd743a8,1751974068,28.367,-91.6003,16053,0
2025-06-25 07:44:15,5540844677353671,merchant_5390,misc_pos,544.87,Lisa,Martinez,M,6629 Elm St,City_55,NC,30925,31.5496,-103.3489,157130,Doctor,1964-07-22,0000267590ac5f0fc5a5c229e13a82d2,1750837455,43.6572,-100.8797,66106,0
2025-06-24 12:51:53,3654674858497771,merchant_9564,grocery_net,937.86,Emma,Williams,M,3307 Oak St,City_92,OH,21970,39.2572,-88.649,222480,Designer,1986-07-02,000018e58608655d3fc7594ac18dd8fb,1750769513,47.5107,-80.2716,73216,0
2025-06-26 03:03:51,2184272511948502,merchant_2602,misc_net,995.81,John,Johnson,F,6762 Pine St,City_4,CA,40472,42.5294,-76.4305,30943,Analyst,1955-02-03,00002f35c88b6841a4a614beea524e60,1750907031,40.3793,-93.5786,76520,0
2025-07-05 23:34:44,7688072375142806,merchant_2967,grocery_pos,538.19,John,Davis,F,7588 Main St,City_52,IL,91315,44.8938,-77.4844,38134,Doctor,1960-08-20,000025625a13366bf1f8ba87c110999a,1751758484,40.6361,-77.4511,64326,0
2025-07-07 02:54:37,9951010071210040,merchant_6087,grocery_pos,667.57,Michael,Davis,F,3427 Main St,City_78,NY,40321,39.7914,-97.8807,164490,Analyst,1958-01-14,00000cd454cc3e3d2a5561061e7c599a,1751856877,32.6511,-71.7164,25509,0
2025-07-05 21:33:04,9491525706160025,merchant_3750,grocery_net,915.65,Sarah,Brown,F,2416 Cedar St,City_27,NC,46138,36.9728,-75.4474,173952,Consultant,1995-02-09,0000122f3f099e4ceb82f1de4c4e06b4,1751751184,39.4682,-91.9415,81897,0
2025-06-20 01:22:02,4926081406235995,merchant_2321,grocery_net,714.78,Emma,Davis,M,5314 Cedar St,City_56,GA,88282,47.6689,-83.6674,426136,Consultant,1983-07-22,00002cce9e63d5fa6992485092f2456c,1750382522,36.4984,-99.7009,20206,0
2025-07-09 07:02:25,2820014112714150,merchant_2368,misc_pos,290.87,Jane,Garcia,F,467 Oak St,City_93,GA,26707,31.11,-67.2149,445921,Consultant,1956-02-06,00001b211a98103ca2520fcc42b0c572,1752044545,36.1293,-111.1285,86775,0
2025-07-14 02:08:32,8223019620178353,merchant_5285,grocery_net,126.18,Lisa,Johnson,M,6908 Pine St,City_3,FL,34252,38.6776,-107.9248,197932,Consultant,1981-08-27,00001e8c7a5a00d05c184ddebd492fb9,1752458912,34.7674,-85.1783,64468,0
2025-06-22 07:42:23,5351636933809267,merchant_7713,entertainment,374.97,David,Smith,M,6383 Oak St,City_77,TX,52895,48.2121,-78.2024,30698,Teacher,1994-07-19,00001989886d3933f47cc3bd291d25f9,1750578143,44.1163,-113.4034,17310,0
2025-07-01 21:04:16,6361385711602945,merchant_7758,gas_transport,327.21,Jane,Smith,M,8561 Cedar St,City_50,CA,90249,48.0767,-119.6916,39346,Lawyer,1982-11-28,00002f6bb9b2c18a39e0625cfd2662b8,1751403856,36.0539,-122.2953,95530,0
2025-06-20 20:25:54,3386897157984476,merchant_7499,grocery_pos,928.52,Jane,Brown,M,999 Pine St,City_74,GA,38937,36.5902,-119.5463,303997,Analyst,1971-02-11,00002a1804b42e8f18269f7897c45dc0,1750451154,47.7567,-110.5259,89121,0
2025-06-28 20:24:45,6151358015013158,merchant_1406,misc_pos,460.06,Michael,Davis,M,860 Cedar St,City_31,MI,79084,29.412,-86.5882,154414,Teacher,2000-06-10,000021fbeb9c94382d88e4ac3eba1623,1751142285,45.8032,-82.0225,66369,0
2025-06-20 08:40:52,5031089099033362,merchant_6032,misc_net,576.13,Jane,Johnson,M,6087 Cedar St,City_67,MI,56613,48.9734,-120.4843,104394,Lawyer,1950-07-15,00002f1e5f7d96a92e81dba3ea3a9353,1750408852,33.8145,-121.5547,19689,0
2025-07-03 06:51:20,8336237549339880,merchant_8626,misc_pos,854.1,Michael,Smith,F,8290 Pine St,City_66,MI,36581,39.4912,-108.8352,38676,Lawyer,1973-10-10,00001212b6279c01e273401c7c32c053,1751525480,39.7036,-124.6755,26337,0
2025-06-16 13:23:49,9920451694424118,merchant_5231,misc_pos,827.62,Amy,Johnson,F,212 Pine St,City_54,NC,40471,37.9474,-71.4142,172777,Teacher,1966-01-25,0000215e1d6b16437fb05de6b563c7e9,1750080229,38.0574,-117.3372,23526,0
2025-07-13 17:30:35,5096371275200624,merchant_5460,misc_pos,984.58,Sarah,Rodriguez,F,5799 Oak St,City_32,PA,24979,27.4209,-93.3728,239984,Analyst,1960-02-13,0000267be1ce76c65442013713b80e6e,1752427835,34.2266,-118.1867,93689,0
2025-07-10 22:21:36,2543944275912234,merchant_7189,grocery_pos,852.19,Robert,Jones,M,3542 Pine St,City_97,NC,78993,46.1889,-83.4943,492808,Developer,1975-11-20,00002597b27eade9c32a0988ff4be1fb,1752186096,44.6473,-70.2731,37710,0
2025-06-19 08:16:51,2475873814102737,merchant_6865,misc_pos,851.53,Amy,Garcia,M,4015 Main St,City_52,NC,44092,37.2217,-116.3062,205732,Engineer,1996-12-14,0000125b6e2751cfeb0b168015a7da61,1750321011,43.085,-75.4934,50723,0
2025-06-28 09:03:04,1907169257825217,merchant_1982,gas_transport,102.11,Chris,Brown,F,2381 Oak St,City_43,OH,97510,31.741,-113.4665,461296,Doctor,1960-01-04,00000578b898558fcbe1d6a4ab137cad,1751101384,27.1165,-80.5369,72171,0
2025-07-11 16:08:47,4071711124441292,merchant_7875,misc_net,516.75,Jane,Johnson,M,8349 Pine St,City_67,TX,39324,32.5207,-109.535,474574,Consultant,1970-04-11,0000292dd34338595214464e93aff33f,1752250127,34.999,-109.9417,70845,0
2025-07-13 01:09:09,5782785970881956,merchant_6276,misc_pos,479.36,Emma,Davis,F,3119 Cedar St,City_44,OH,17426,45.1926,-111.8039,363812,Lawyer,1971-03-23,00001a527b427b58f51ebb43191b6b1d,1752368949,26.4309,-84.2761,92671,0
2025-06-14 00:45:19,6121254804035283,merchant_4764,grocery_pos,220.3,Robert,Smith,F,5504 Main St,City_12,NY,31643,42.8125,-84.8493,111466,Engineer,1969-01-06,000020563ac5a7fc3faa08df064cd574,1749861919,33.2862,-115.4939,89437,0
2025-06-22 08:12:03,8717941364983856,merchant_3751,grocery_net,1913.85,John,Smith,M,6657 Oak St,City_79,PA,86554,28.9311,-116.2824,318946,Engineer,1953-12-13,00001a672e72722ae11396a90e13036b,1750579923,25.1534,-89.8714,34667,1
2025-07-02 02:46:02,2083443798358867,merchant_4200,entertainment,230.07,Sarah,Garcia,M,1428 Pine St,City_83,TX,40422,27.1509,-100.1802,133388,Lawyer,1981-04-03,00000ece77dca5fbfff082b36e0da777,1751424362,40.0914,-87.2361,16670,0
2025-07-11 22:59:25,2977751931373294,merchant_3338,grocery_pos,683.72,Robert,Martinez,M,6262 Cedar St,City_72,FL,79031,35.1061,-123.0656,73953,Manager,2000-05-15,00002f3a1f0a07a3a108f3f5ee1c2d1f,1752274765,43.5264,-77.0714,96947,0
2025-06-15 02:48:52,7558015703450276,merchant_2517,grocery_pos,23.52,Lisa,Brown,M,6447 Elm St,City_83,IL,59871,35.5054,-101.0426,99221,Developer,1952-09-19,000012c881bece5b800a383921c87c6e,1749955732,40.7383,-93.3631,16975,0
2025-07-04 05:13:01,8025550947066961,merchant_5847,grocery_pos,792.34,John,Johnson,M,417 Cedar St,City_13,NC,36885,40.1501,-84.1481,368348,Analyst,1987-02-22,0000064af57871307b53ce3a4ca5a76c,1751605981,36.14,-104.3568,10442,0
2025-06-29 09:36:13,4943383523653203,merchant_3933,misc_pos,644.36,Lisa,Williams,F,9513 Pine St,City_48,CA,95588,35.3283,-113.7295,258780,Doctor,1979-09-25,00000b5d9505a3d99c5f7dc9fae10a9e,1751189773,31.3154,-73.1955,10913,0
2025-07-13 00:51:48,8367260859293594,merchant_6059,grocery_net,296.78,Jane,Martinez,M,112 Pine St,City_7,IL,68755,45.5986,-110.4699,89593,Lawyer,1977-01-06,00001b25fcbc3629b16d4a644d70e79c,1752367908,47.246,-98.5331,50846,0
2025-06-18 04:05:42,3761537658709021,merchant_6265,grocery_pos,896.32,Emma,Williams,M,2585 Main St,City_47,IL,53628,36.3636,-119.7169,408668,Designer,1979-07-12,0000190da377620b665381cf9b499349,1750219542,37.9616,-107.6939,21004,0
2025-06-15 15:35:37,8510335794985991,merchant_4288,misc_pos,830.07,Robert,Garcia,M,9944 Pine St,City_57,GA,37548,32.2024,-66.6494,191857,Developer,1969-12-03,0000292df46599507b4319b003ff22a4,1750001737,42.8634,-94.4711,26057,0
